87,3.1591,2.3715,10.104
88,0.83677,1.4473,10.592
89,1.4162,1.2845,10.592
90,1.6652,2.0219,10.214
91,-0.5375,2.4912,10.161
92,-1.5479,2.2039,11.013
93,-0.14485,0.23104,11.181
94,3.2693,-0.96127,11.856
95,3.4225,-0.46807,12.613
96,-0.24062,0.50398,12.143
97,-2.8742,1.4664,11.387
98,-3.4872,1.725,10.539
99,-3.3387,1.069,10.056
100,-2.0889,0.029928,9.7875
101,-0.50877,-0.056264,10.18
102,-0.18316,0.1257,10.415
103,0.53032,0.46088,9.9407
104,0.89423,0.78171,9.1219
105,0.41061,1.1887,8.2935
106,-0.48961,1.8064,7.9392
107,-2.2757,2.3331,8.8681
108,-2.8024,2.5917,9.4379
109,-0.92057,2.5247,8.4851
110,0.21428,2.4816,8.3653
111,0.25259,2.6013,8.9591
112,-0.001197,2.7737,9.3709
113,0.10415,3.0849,9.1554
114,0.5351,3.2813,8.2073
115,1.5024,3.2717,7.5465
116,1.8998,3.3339,7.9775
117,0.25738,3.4393,9.979
118,-0.044293,3.6212,10.755
119,1.081,3.7601,9.7348
120,1.7897,3.9708,8.5281
121,1.4449,4.2102,8.4659
122,-0.662,3.9756,9.4954
123,-2.3044,2.8742,10.975
124,-2.3092,1.1983,12.977
125,-0.22625,-0.10894,14.595
126,1.7466,-0.5351,14.404
127,0.91818,-0.26695,12.819
128,-1.3228,0.50877,10.951
129,-2.6875,0.80086,9.5672
130,-2.4002,0.71467,8.758
131,-1.9692,0.50398,9.5098
132,-2.2182,0.55186,10.755
133,-1.7729,1.093,9.5337
134,-2.0698,1.5287,7.1682
135,-2.4241,1.9501,6.1435
136,-2.8503,2.2087,7.0437
137,-2.9461,2.3715,8.7388
138,-2.3284,2.1081,9.3757
139,-0.53271,1.8974,8.2504
140,-0.005986,2.1416,7.0246
141,-0.59496,2.4529,6.8426
142,-1.2366,2.7785,7.8578
143,-1.3324,2.7641,8.9256
144,-0.14485,2.4529,8.7628
145,-0.039504,2.6635,8.3701
146,-1.8639,3.1711,9.1602
147,-2.7066,3.6787,9.0405
148,-1.8016,3.6595,7.7668
149,-0.21189,3.3435,7.5944
150,-0.18795,3.4488,8.734
151,-2.2996,3.9899,10.137
152,-3.6164,4.1192,9.5864
153,-2.788,3.5973,8.1259
154,-1.5718,2.6348,7.9248
155,-1.2414,1.4329,9.6055
156,-2.5534,0.65721,13.101
157,-3.0849,0.049081,15.127
158,-1.5431,0.073023,14.595
159,-0.001197,0.24062,12.747
160,-1.0115,1.2989,10.932
161,-3.1089,1.8112,9.2943
162,-3.7649,1.8304,9.3087
163,-3.037,1.4617,10.233
164,-1.4904,1.227,10.458
165,-1.4377,1.2701,9.4715
166,-1.2605,1.2318,8.7197
167,-0.8679,1.2414,8.2361
168,-0.56623,1.1169,8.4324
169,-1.1456,1.1791,9.1937
170,-1.4617,1.0499,9.098
171,-1.2558,1.0977,8.4084
172,-0.57581,1.3132,7.5034
173,-0.47525,1.5431,7.7237
174,-0.67636,1.6245,8.9016
175,-0.83438,1.6867,9.6582
176,-0.67157,1.7202,9.8737
177,-0.14964,1.7633,8.9304
178,0.11851,1.9788,8.327
179,0.19992,2.0842,8.509
180,0.10415,2.1081,9.4188
181,-0.015562,1.7921,10.587
182,0.6596,1.476,10.582
183,1.1911,1.409,10.046
184,1.1097,1.6532,9.6438
185,1.0762,1.8543,9.7683
186,0.76974,1.8687,9.9503
187,0.21428,1.5287,9.912
188,-0.42258,0.72903,10.386
189,-0.48961,-0.44412,12.119
190,0.39145,-1.1289,14.451
191,1.081,-1.1049,14.432
192,0.43455,-0.34357,11.837
193,-0.94451,0.40821,9.8928
194,-2.0506,0.64284,9.6103
195,-1.9788,0.029928,10.491
196,-1.1983,-0.58778,11.258
197,-0.44652,-0.87029,10.76
198,-0.8679,-0.54947,10.372
199,-1.5287,-0.14724,9.7348
200,-1.2941,0.063446,8.6766
201,-0.164,0.15443,7.762
202,0.59735,0.26935,7.0437
203,0.48243,0.59975,7.0533
204,-0.73382,1.0355,7.8003
205,-1.4712,1.2462,8.5281
206,-1.1791,1.3324,8.9878
207,-0.662,1.3228,9.4379
208,-0.44652,1.4569,9.1698
209,-0.62369,1.8256,8.5521
210,-1.0068,2.1033,8.2504
211,-1.0307,2.2853,8.2073
212,-0.91578,2.3188,8.4994
213,-1.069,2.0746,9.572
214,-0.93972,1.816,10.29
215,-0.39385,1.816,10.084
216,-0.59975,2.0363,9.8689
217,-1.5526,2.1991,10.357
218,-2.2901,1.8687,10.195
219,-1.9022,0.99718,10.013
220,-0.91578,0.19273,11.746
221,-0.60454,-0.075417,13.882
222,-1.3324,0.37948,13.695
223,-1.7873,1.093,11.459
224,-2.4289,1.5718,9.8162
225,-3.1903,1.5622,9.2081
226,-2.9221,1.3132,9.2943
227,-2.7066,1.251,9.7205
228,-2.4146,1.4186,9.0118
229,-1.9644,1.634,8.4707
230,-1.3563,1.6484,8.3893
231,-0.69073,1.4856,8.2025
232,-0.47046,1.4569,8.0972
233,-0.91099,1.6245,8.2791
234,-1.2127,1.8974,8.193
235,-1.2749,2.0171,8.2696
236,-1.0786,1.9692,8.9974
237,-0.90142,1.8591,9.9359
238,-0.63806,1.8304,10.233
239,-0.26935,1.9932,9.7205
240,-0.14006,2.2709,8.9783
241,-0.26456,2.5869,8.8873
242,-0.76255,2.7593,9.4858
243,-0.39385,2.6827,9.7971
244,-0.16879,2.6348,9.8976
245,-0.37948,2.5917,9.8785
246,-0.29808,2.6683,9.8976
247,-0.25019,2.9461,10.07
248,-0.039504,2.9221,9.8833
249,-0.001197,2.8072,9.1028
250,-1.2462,1.9549,9.7061
251,-2.0554,0.73861,12.388
252,-1.0451,-0.23822,14.739
253,0.95648,-0.35314,14.011
254,1.2007,0.28371,11.87
255,-0.83917,1.1025,10.482
256,-2.9796,1.3228,10.357
257,-3.377,0.87269,10.491
258,-2.3379,0.2071,9.8114
259,-1.1839,-0.21907,9.0644
260,-0.8679,-0.35314,9.2991
261,-1.0786,-0.24301,9.5289
262,-1.1169,-0.11851,9.1219
263,-0.7865,0.13048,8.169
264,-0.47525,0.48483,6.9001
265,-0.44652,0.84396,5.9328
266,-0.54707,1.1648,6.3015
267,-1.0403,1.4712,7.9583
268,-1.8974,1.7633,9.4188
269,-1.7011,1.8735,9.3565
270,-1.0259,1.9597,8.6526
271,-1.0068,2.1177,8.1116
272,-1.16,2.3475,7.8099
273,-1.6676,2.6635,8.1547
274,-2.1225,2.7019,8.5808
275,-1.4521,2.4241,8.2361
276,-0.48961,2.3044,8.0206
277,-0.28371,2.2039,8.3701
278,-0.66678,1.998,9.5816
279,-0.90621,1.5862,10.702
280,-0.77692,1.2845,11.607
281,-1.8543,0.68594,12.589
282,-2.8742,-0.30526,14.255
283,-2.314,-0.98521,16.132
284,-1.1217,-0.87029,15.907
285,-0.7003,-0.26216,13.369
286,-1.0882,0.59017,10.654
287,-2.3044,1.318,8.6862
288,-3.7266,1.4904,7.9823
289,-3.5733,1.0211,8.078
290,-2.1943,0.3316,8.5617
291,-1.8208,0.0826,9.1842
292,-1.8112,0.19273,9.5241
293,-1.0834,0.30766,9.2895
294,-0.60454,0.44173,8.9112
295,-1.0834,0.81044,8.8585
296,-1.907,1.318,8.6383
297,-2.6109,1.8016,8.0876
298,-3.0658,2.1177,8.2217
299,-2.9461,2.1464,8.6287
300,-2.1991,2.0171,8.8202
301,-1.4664,1.9261,9.0309
302,-1.2893,2.0554,9.2368
303,-1.1265,2.2087,9.1267
304,-0.72903,2.4289,8.6431
305,-0.55186,2.5678,8.193
306,-0.33638,2.4912,8.2504
307,-0.015562,2.1895,9.2608
308,0.29568,1.9118,10.554
309,0.45849,1.9501,11.028
310,0.48243,2.2565,10.573
311,0.075417,2.4576,9.4619
312,-1.1696,1.634,9.9742
313,-2.0219,0.36033,12.426
314,-1.4473,-0.99,14.384
315,0.52553,-1.6077,14.336
316,1.8088,-1.3827,11.818
317,1.239,-0.4968,9.4332
318,-0.74819,0.3699,9.0932
319,-2.5486,0.80086,10.52
320,-2.9509,0.43215,11.439
321,-2.1656,-0.089783,10.769
322,-1.5,-0.30526,10.084
323,-1.3946,-0.29568,9.6007
324,-1.749,-0.070629,9.4523
325,-1.816,0.24062,9.5098
326,-2.2422,0.4944,9.7013
327,-1.9836,0.63327,8.6096
328,-0.97324,0.59975,6.3446
329,0.15203,0.59975,5.5641
330,0.11373,0.53271,7.264
331,-1.2462,0.76255,9.6917
332,-2.4481,1.069,10.989
333,-2.2565,1.1696,10.008
334,-1.7059,1.3946,8.6718
335,-1.5143,1.6436,8.2121
336,-1.5287,1.8352,8.1547
337,-1.7442,2.1464,8.6287
338,-2.1416,2.4289,8.9447
339,-2.1895,2.5391,8.6431
340,-2.1847,2.4912,8.6431
341,-1.9405,2.0171,9.505
342,-1.725,1.5574,10.549
343,-1.8687,1.5574,11.224
344,-2.7114,1.6149,11.066
345,-3.5207,1.3946,10.678
346,-3.31,0.55186,11.205
347,-2.1081,-0.14245,12.349
348,-1.2558,-0.1664,12.819
349,-2.1033,0.36033,11.401
350,-3.2813,0.90621,9.9168
351,-3.6117,1.1408,9.1985
352,-3.0083,1.0546,8.5856
353,-2.3284,0.97803,8.327
354,-2.4529,1.0259,8.0302
355,-2.3044,1.1408,7.8769
356,-1.4808,0.9924,8.351
357,-0.8679,0.86311,8.916
358,-1.3084,1.0546,9.5481
359,-2.563,1.5191,9.9742
360,-2.8024,1.7921,9.5816
361,-2.1033,1.9022,8.8825
362,-1.7394,2.0219,8.9639
363,-2.2517,2.3092,9.6199
364,-2.4768,2.4241,10.041
365,-2.0458,2.4098,10.324
366,-1.749,2.7066,9.9503
367,-1.5862,3.0466,9.256
368,-1.4952,3.2956,8.6574
369,-1.0307,3.3962,8.3222
370,-0.37948,3.3148,8.327
371,0.14724,3.0035,8.6239
372,0.44412,2.7785,9.0692
373,0.28132,2.6731,9.2368
374,0.65003,2.7976,9.098
375,1.4305,2.9365,8.6718
376,1.67,3.0849,8.0062
377,0.72185,3.152,7.3358
378,-1.6149,2.0171,8.8585
379,-2.5678,0.3699,13.269
380,-1.4425,-0.49201,16.554
381,0.21428,-0.35793,14.949
382,0.017957,0.71467,11.411
383,-2.065,1.7202,9.4667
384,-4.3778,2.0075,9.3182
385,-4.6364,1.5143,9.4954
386,-3.6356,0.86311,9.5864
387,-2.7114,0.36512,9.5768
388,-1.6532,-0.084994,9.5241
389,-0.61411,-0.21907,9.4667
390,-0.19752,-0.23344,8.8921
391,-0.59496,0.05387,8.3653
392,-1.9644,0.63327,8.0876
393,-2.2661,1.1839,7.7237
394,-1.5574,1.3755,7.5896
395,-1.093,1.5287,8.1499
396,-0.97324,1.5143,8.7724
397,-0.59975,1.3898,8.8777
398,-0.1257,1.2175,8.7149
399,0.11373,1.3276,8.9208
400,-0.61411,1.5287,9.2656
401,-1.093,1.6293,9.2368
402,-0.97803,1.5048,9.0357
403,-0.7003,1.3228,9.6726
404,-1.5335,1.3707,11.023
405,-2.9892,1.4712,12.445
406,-4.373,1.3324,13.302
407,-3.6883,1.2127,14.499
408,-2.0698,1.0068,14.858
409,-1.0068,0.88705,11.353
410,-1.4856,1.3419,8.5617
411,-2.381,1.4521,9.1171
412,-2.6396,1.5957,10.989
413,-2.3715,2.065,11.104
414,-1.9692,2.405,10.041
415,-2.6635,2.7976,8.327
416,-3.9229,2.9987,6.7612
417,-4.2102,2.9652,5.7988
418,-3.037,2.5438,5.6934
419,-1.7825,2.1512,6.8522
420,-1.4521,1.9884,8.1403
421,-1.4425,1.8399,8.5712
422,-1.3276,1.8064,8.8298
423,-1.385,1.8447,9.2129
424,-1.7346,1.9836,9.6582
425,-1.7154,2.2039,9.1602
426,-1.4281,2.3331,8.0589
427,-0.98282,2.2948,8.078
428,-0.52313,2.247,8.8825
429,-0.32681,2.4912,9.3996
430,-0.62848,2.9317,9.2991
431,-0.9493,3.219,8.5856
432,-1.0499,3.3722,8.2408
433,-0.34596,3.4105,7.9823
434,0.88945,3.3148,7.1539
435,1.1432,3.219,7.9296
436,0.27653,3.3818,10.697
437,-0.71946,3.7601,11.995
438,-1.2318,3.9708,11.123
439,-1.16,3.7362,10.621
440,-1.8256,2.7545,11.765
441,-2.8216,1.4904,12.938
442,-2.9604,0.66678,14.092
443,-1.5431,0.46088,13.963
444,-0.24541,0.88705,12.163
445,-0.60454,1.3755,10.396
446,-1.9644,1.4329,9.3326
447,-3.2429,0.91578,9.5337
448,-3.3818,0.31723,10.779
449,-2.4241,-0.47286,11.574
450,-0.97803,-0.51116,10.295
451,-0.7865,-0.17119,8.4898
452,-1.1696,0.18316,7.6614
453,-1.1456,0.25498,6.9192
454,-1.1935,0.52792,6.359
455,-2.0985,0.98282,6.9767
456,-2.7258,1.2845,7.5369
457,-2.4576,1.4473,7.2161
458,-2.0363,1.4856,6.7373
459,-1.8399,1.5239,7.0485
460,-1.7777,1.6484,7.5034
461,-1.7059,1.8783,7.6854
462,-2.0746,2.2326,7.829
463,-2.3954,2.4337,7.3646
464,-2.4146,2.5103,6.8139
465,-2.2039,2.4241,7.0006
466,-2.4337,2.496,8.2552
467,-3.2382,2.5103,10.132
468,-3.8654,2.3092,11.55
469,-3.9085,1.9932,11.55
470,-4.0713,1.6005,11.617
471,-4.6124,0.97324,12.627
472,-5.1392,0.049081,13.91
473,-4.5071,-1.0618,14.571
474,-2.7019,-1.2965,15.663
475,-1.7394,-0.87508,15.763
476,-2.745,-0.1664,14.447
477,-3.7697,0.58059,11.698
478,-3.219,1.0163,8.3318
479,-1.7202,1.1552,6.8235
480,-0.29329,0.73861,6.6894
481,0.56383,0.32202,7.1204
482,1.4928,0.14964,7.0677
483,1.828,0.24541,6.5984
484,1.6077,0.45131,5.8993
485,-0.24541,0.92057,6.6367
486,-0.73861,0.90621,6.4931
487,0.60214,1.2318,6.6655
488,0.88945,1.3419,7.7381
489,-0.025139,1.6053,9.4427
490,-2.7737,2.2134,12.177
491,-3.8271,2.1799,12.862
492,-1.6101,2.5055,10.908
493,-0.45609,2.7785,8.9543
494,-0.7865,3.1568,9.0118
495,-2.2182,3.6739,10.094
496,-1.7538,3.3866,9.3613
497,-0.57102,3.4105,8.8825
498,-1.5191,3.4249,10.281
499,-1.3994,3.1663,10.171
500,0.43934,3.2477,7.9009
501,0.88466,2.472,7.9679
502,0.50158,-0.28611,13.221
503,1.0092,-2.6133,17.894
504,2.1871,-4.0211,18.426
505,3.2166,-3.7481,15.773
506,1.8567,-2.4026,11.813
507,-0.71467,-0.82241,9.1937
508,-2.5151,0.46088,8.1547
509,-3.2573,0.78171,8.6239
510,-2.4624,0.15921,8.9974
511,-0.93972,-0.63566,8.9783
512,0.046687,-1.1241,8.7867
513,0.31484,-0.84635,8.5569
514,-1.0977,-0.41539,9.7252
515,-1.9022,-0.28132,8.8969
516,-0.68115,0.14485,6.5936
517,-0.20231,0.47046,5.3008
518,-0.58059,0.96367,5.0422
519,-2.3954,1.7442,5.8466
520,-2.9748,1.1839,4.6352
521,-0.34596,-0.25738,4.707
522,0.87987,-1.7992,11.21
523,0.99958,-2.824,17.789
524,1.9525,-3.0394,18.134
525,3.3411,-2.2158,13.005
526,1.8423,-0.84635,7.9823
527,-0.34596,0.52792,5.3103
528,-1.5862,1.3707,4.7453
529,-1.3659,1.7154,5.1954
530,-0.47525,1.2414,5.9711
531,-0.26935,0.57102,7.7045
532,-2.2661,0.14964,10.391
533,-4.5358,-1.1863,11.31
534,-2.8503,-2.6085,11.224
535,-0.25977,-3.5566,13.269
536,1.2773,-3.5805,15.883
537,0.032322,-3.0777,16.965
538,-2.9939,-2.2206,14.509
539,-6.0633,-0.98043,11.626
540,-7.1503,-0.19034,9.9838
541,-3.3627,-0.69791,8.691
542,1.6652,-1.7705,8.5186
543,2.7665,-2.4169,9.6534
544,2.6085,-2.6037,10.319
545,2.7138,-2.8575,10.415
546,2.9724,-2.7904,9.5529
547,2.9724,-2.5941,8.4563
548,2.6324,-2.1344,8.0972
549,1.8519,-1.7466,8.3366
550,0.6213,-1.1863,8.6526
551,-0.85353,-0.80804,9.7252
552,-1.6484,-0.46328,9.9886
553,-1.2558,-0.089783,8.8921
554,-0.063446,0.23583,7.7237
555,0.44891,0.50877,7.5848
556,-0.90142,0.78171,9.4571
557,-2.0363,0.96845,10.649
558,-2.1272,1.251,10.726
559,-0.49919,1.0786,9.4667
560,0.70749,0.90142,8.7005
561,0.31963,0.86311,8.4467
562,-0.89184,1.2127,9.0118
563,-1.0546,1.3659,8.8155
564,-1.318,1.1935,7.8147
565,-2.2948,0.19752,8.7197
566,-3.0035,-1.172,11.459
567,-2.5726,-2.4888,14.116
568,-0.48483,-2.7857,15.356
569,0.28611,-2.6516,14.284
570,-0.65242,-2.235,11.99
571,-1.9309,-1.8423,10.175
572,-2.0937,-2.0147,9.4715
573,-1.2366,-2.4217,9.0118
574,0.13767,-2.9197,9.7636
575,-0.025139,-2.9916,11.291
576,-1.0977,-2.8048,11.31
577,-1.7921,-2.2972,9.9168
578,-2.2757,-1.6843,7.7093
579,-1.816,-1.0187,5.6216
580,-0.90621,-0.43455,5.1715
581,-0.38906,-0.15203,5.794
582,-1.1744,0.26935,7.4077
583,-2.1799,0.67636,9.1458
584,-2.4289,0.77692,9.4188
585,-1.9836,1.1073,8.011
586,-1.8735,1.3419,7.9488
587,-2.4624,1.6532,8.5569
588,-2.9078,1.8016,9.1554
589,-2.654,1.8878,8.9208
590,-1.8304,1.7585,7.6279
591,-1.3228,1.4281,6.8283
592,-1.4617,0.8679,8.1116
593,-1.6053,0.25019,10.357
594,-1.9692,-0.15203,11.641
595,-2.7593,-0.43455,12.072
596,-3.4919,-1.057,11.952
597,-3.3818,-2.0818,12.052
598,-2.0554,-2.7665,13.02
599,-0.39385,-2.6995,14.648
600,-0.71946,-2.1679,14.375
601,-2.1656,-1.3635,12.881
602,-2.7402,-0.72664,10.97
603,-2.4529,-0.26216,9.323
604,-1.9932,0.20231,8.0637
605,-2.2517,0.60454,7.8961
606,-2.4864,0.80086,8.1882
607,-2.0458,0.88226,7.9775
608,-1.2989,0.84396,7.8243
609,-0.97803,0.77692,8.1786
610,-1.251,0.69073,9.0932
611,-1.1887,0.6189,9.3374
612,-0.96845,0.7003,8.5952
613,-0.9493,0.7865,8.2169
614,-1.1552,0.77692,8.7771
615,-1.1169,0.77213,9.7396
616,-1.3467,1.0403,10.252
617,-1.2893,1.2893,9.2847
618,-0.43215,1.5431,8.1882
619,-0.13048,1.5909,8.2169
620,-0.087388,1.5526,9.1698
621,-0.17837,1.4186,10.669
622,-0.13048,1.5191,11.2
623,0.28611,1.8447,10.386
624,0.20949,1.883,9.4379
625,-0.14006,1.16,9.979
626,-0.77692,-0.23344,12.775
627,-0.58059,-0.87987,16.19
628,-1.1456,-1.2055,16.716
629,-1.5479,-0.87987,14.413
630,-1.9261,0.32681,12.412
631,-2.9604,1.1839,11.554
632,-4.2533,1.9357,10.855
633,-4.6795,2.0937,10.132
634,-3.8607,1.3467,9.6678
635,-2.8886,0.42736,9.3422
636,-2.156,-0.3292,8.9447
637,-2.0219,-0.55426,9.596
638,-2.6971,-0.53032,10.142
639,-3.0993,-0.31005,9.2177
640,-2.7641,-0.1233,7.173
641,-2.2039,0.14485,5.2289
642,-1.0451,0.15443,3.7158
643,0.14724,0.40342,3.3184
644,0.003591,0.9493,4.276
645,-1.1265,1.6436,5.43
646,-1.3132,1.9261,6.4787
647,-0.87748,1.8016,7.5226
648,-1.4281,2.0937,8.6766
649,-3.0131,2.879,8.4755
650,-4.3347,3.9421,6.7421
651,-4.6843,4.5598,5.138
652,-4.4353,4.5262,5.4731
653,-4.3347,4.1527,7.6136
654,-4.6986,3.5398,9.6678
655,-5.0147,2.8072,10.942
656,-5.1056,1.8543,11.406
657,-5.0003,0.54707,11.535
658,-4.2198,-0.96606,12.57
659,-2.8264,-1.5886,14.7
660,-1.9166,-1.3252,15.811
661,-2.6444,-0.85114,14.394
662,-3.8463,0.049081,12.273
663,-4.5837,0.35554,10.381
664,-4.2677,0.21189,9.4763
665,-3.5733,-0.051475,8.7963
666,-2.8264,0.020351,8.4228
667,-2.6013,0.21668,8.8442
668,-2.156,0.31244,9.481
669,-1.5239,0.49919,9.7205
670,-1.6005,0.70509,9.481
671,-2.1416,1.0977,9.1458
672,-2.1847,1.4425,8.5425
673,-1.6724,1.6436,8.1116
674,-1.3707,1.8352,7.8243
675,-1.2797,2.0411,7.9344
676,-1.0594,2.1751,8.3989
677,-0.68115,2.3044,8.5904
678,-0.30287,2.5055,8.2983
679,-0.22146,3.0275,7.5082
680,-0.95888,3.7697,6.6415
681,-2.1033,4.3682,6.4308
682,-2.9269,4.3682,7.58
683,-2.2757,3.5733,9.73
684,-1.1408,2.654,12.105
685,-1.2989,1.883,13.882
686,-2.3523,1.1408,14.925
687,-3.1759,0.56144,15.452
688,-2.9796,0.23583,15.031
689,-1.5622,0.36033,12.718
690,-0.42258,0.79128,10.367
691,-1.1169,1.3515,9.2033
692,-2.8838,1.5909,9.8545
693,-3.717,1.1983,10.664
694,-3.2382,0.52792,10.635
695,-2.4864,-0.051475,10.118
696,-2.065,-0.25738,9.6582
697,-2.3092,-0.20949,8.9687
698,-2.5821,-0.00838,8.3318
699,-2.4193,0.0826,7.4939
700,-1.7011,0.073023,6.541
701,-0.76255,0.14006,5.5833
702,-0.60454,0.3699,4.9991
703,-1.3755,0.90142,5.2768
704,-2.8886,1.5526,6.0094
705,-3.2669,2.0123,5.9903
706,-2.63,2.0219,5.4827
707,-2.7402,2.1272,6.043
708,-3.4728,2.2853,7.2401
709,-3.8654,2.5199,7.7859
710,-3.9947,2.6252,7.7141
711,-3.6404,2.5247,7.2784
712,-2.97,2.1799,7.6231
713,-2.5917,1.6436,9.4092
714,-2.4241,1.002,11.435
715,-1.974,0.61411,12.378
716,-3.6547,1.0307,12.866
717,-6.6571,1.5335,12.728
718,-10.205,1.5287,12.795
719,-9.3529,-0.37709,12.215
720,-4.4448,-0.77931,12.603
721,-3.5111,-0.28611,14.174
722,-5.3882,-0.29568,14.729
723,-6.3889,-0.027533,14.035
724,-6.1256,-0.056264,11.789
725,-4.9237,-0.28132,9.6103
726,-3.6308,-0.31963,7.5034
727,-2.6013,-0.084994,5.5162
728,-2.0842,0.62369,5.2385
729,-1.9692,0.9493,5.8419
730,-1.5383,1.2989,6.5793
731,-1.5526,1.7107,7.3454
732,-2.2039,2.0315,7.4747
733,-2.7066,2.2805,7.1204
734,-2.7019,2.4289,7.1204
735,-2.6683,2.5343,7.9535
736,-2.4337,2.5534,8.3701
737,-2.2709,2.8742,8.4036
738,-2.812,3.2334,8.2408
739,-2.9269,3.3866,7.3358
740,-2.1895,3.3674,6.9959
741,-1.4186,2.97,8.1451
742,-1.7011,2.3762,9.7492
743,-2.2565,1.9836,11.358
744,-1.8543,2.1751,11.669
745,-1.2318,2.6205,9.9455
746,-2.2422,2.0506,8.7197
747,-4.6364,1.0355,11.559
748,-5.7616,0.37469,15.184
749,-3.9037,-0.26695,15.304
750,-1.3563,0.12091,12.555
751,-1.5383,0.80565,9.7971
752,-3.4919,1.3946,8.8155
753,-5.12,1.0834,9.912
754,-4.6555,0.068235,11.095
755,-3.6164,-0.90381,12.536
756,-3.1328,-1.4593,13.676
757,-3.0227,-1.5933,12.914
758,-3.2477,-1.3252,10.86
759,-3.3339,-0.87987,8.9495
760,-2.6683,-0.53032,7.4651
761,-1.9357,-0.32441,6.3494
762,-1.6676,0.10654,5.4205
763,-1.7585,0.53271,4.9608
764,-1.7202,0.64284,5.0613
765,-1.5957,0.70988,5.9185
766,-1.5862,0.59975,7.0246
767,-1.7059,0.54707,7.1826
768,-2.0219,0.66678,6.9623
769,-2.2278,0.73382,6.7421
770,-2.4241,1.0403,7.1012
771,-3.0514,1.4904,7.9344
772,-3.6931,1.7681,7.9296
773,-4.0139,1.907,7.3741
774,-4.938,1.0738,7.5178
775,-6.3315,-0.041899,10.467
776,-7.4232,-0.85593,15.117
777,-6.3219,-0.85593,17.415
778,-5.0194,-0.11851,15.318
779,-4.8375,0.662,12.297
780,-4.6747,1.251,9.7396
781,-5.0003,1.6101,8.3127
782,-5.3642,1.725,7.6998
783,-5.2828,1.634,7.8099
784,-4.6555,1.1839,7.9966
785,-3.377,0.74819,8.667
786,-2.4146,0.41779,9.3134
787,-2.2661,0.34117,9.7636
788,-2.721,0.53271,9.4284
789,-2.6875,0.80565,8.5425
790,-2.381,1.0594,7.9679
791,-2.2901,1.2414,7.8913
792,-2.381,1.2989,8.3797
793,-2.472,1.3276,8.9687
794,-2.3762,1.3707,9.0549
795,-1.9022,1.6149,8.7101
796,-1.6101,1.749,8.3558
797,-1.6915,1.883,8.7436
798,-1.883,1.9501,9.4332
799,-1.9309,1.8304,9.9407
